company_id,group_id,relationship_type,weight,direction,source_file
COMP_0341,GROUP_0150,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0342,GROUP_0079,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0343,GROUP_0167,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0344,GROUP_0211,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0345,GROUP_0069,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0346,GROUP_0097,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0347,GROUP_0117,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0348,GROUP_0138,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0349,GROUP_0101,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0350,GROUP_0189,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0351,GROUP_0223,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0352,GROUP_0044,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0353,GROUP_0073,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0354,GROUP_0220,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0355,GROUP_0049,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0356,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0357,GROUP_0036,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0358,GROUP_0127,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0359,GROUP_0110,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0360,GROUP_0138,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0361,GROUP_0116,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0362,GROUP_0142,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0363,GROUP_0250,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0364,GROUP_0195,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0365,GROUP_0122,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0366,GROUP_0119,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0367,GROUP_0187,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0368,GROUP_0016,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0369,GROUP_0246,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0370,GROUP_0164,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0371,GROUP_0122,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0372,GROUP_0144,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0373,GROUP_0192,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0374,GROUP_0020,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0375,GROUP_0143,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0376,GROUP_0070,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0377,GROUP_0009,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0378,GROUP_0234,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0379,GROUP_0112,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0380,GROUP_0059,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0381,GROUP_0079,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0382,GROUP_0068,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0383,GROUP_0078,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0384,GROUP_0094,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0385,GROUP_0145,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0386,GROUP_0020,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0387,GROUP_0097,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0388,GROUP_0187,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0389,GROUP_0150,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0390,GROUP_0064,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0391,GROUP_0042,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0392,GROUP_0222,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0393,GROUP_0054,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0394,GROUP_0224,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0395,GROUP_0112,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0396,GROUP_0096,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0397,GROUP_0155,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0398,GROUP_0018,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0399,GROUP_0115,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0400,GROUP_0142,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0401,GROUP_0087,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0402,GROUP_0131,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0403,GROUP_0201,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0404,GROUP_0094,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0405,GROUP_0035,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0406,GROUP_0034,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0407,GROUP_0067,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0408,GROUP_0076,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0409,GROUP_0009,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0410,GROUP_0112,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0411,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0412,GROUP_0016,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0413,GROUP_0130,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0414,GROUP_0217,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0415,GROUP_0204,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0416,GROUP_0040,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0417,GROUP_0092,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0418,GROUP_0070,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0419,GROUP_0152,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0420,GROUP_0104,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0421,GROUP_0230,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0422,GROUP_0018,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0423,GROUP_0162,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0424,GROUP_0097,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0425,GROUP_0097,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0426,GROUP_0003,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0427,GROUP_0214,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0428,GROUP_0213,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0429,GROUP_0170,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0430,GROUP_0182,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0431,GROUP_0102,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0432,GROUP_0095,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0433,GROUP_0023,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0434,GROUP_0134,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0435,GROUP_0048,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0436,GROUP_0048,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0437,GROUP_0199,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0438,GROUP_0150,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0439,GROUP_0236,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0440,GROUP_0162,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0441,GROUP_0217,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0442,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0443,GROUP_0143,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0444,GROUP_0042,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0445,GROUP_0199,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0446,GROUP_0182,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0447,GROUP_0190,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0448,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0449,GROUP_0017,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0450,GROUP_0202,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0451,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0452,GROUP_0103,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0453,GROUP_0023,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0454,GROUP_0112,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0455,GROUP_0222,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0456,GROUP_0131,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0457,GROUP_0129,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0458,GROUP_0212,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0459,GROUP_0051,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0460,GROUP_0116,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0461,GROUP_0070,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0462,GROUP_0194,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0463,GROUP_0086,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0464,GROUP_0008,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0465,GROUP_0246,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0466,GROUP_0200,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0467,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0468,GROUP_0138,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0469,GROUP_0149,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0470,GROUP_0236,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0471,GROUP_0162,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0472,GROUP_0044,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0473,GROUP_0185,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0474,GROUP_0141,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0475,GROUP_0015,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0476,GROUP_0111,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0477,GROUP_0232,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0478,GROUP_0131,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0479,GROUP_0170,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0480,GROUP_0112,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0481,GROUP_0225,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0482,GROUP_0211,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0483,GROUP_0063,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0484,GROUP_0138,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0485,GROUP_0052,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0486,GROUP_0132,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0487,GROUP_0170,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0488,GROUP_0060,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0489,GROUP_0175,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0490,GROUP_0138,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0491,GROUP_0146,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0492,GROUP_0150,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0493,GROUP_0126,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0494,GROUP_0142,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0495,GROUP_0124,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0496,GROUP_0137,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0497,GROUP_0185,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0498,GROUP_0153,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0499,GROUP_0241,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0500,GROUP_0079,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0501,GROUP_0138,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0502,GROUP_0098,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0503,GROUP_0134,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0504,GROUP_0013,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0505,GROUP_0092,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0506,GROUP_0217,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0507,GROUP_0023,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0508,GROUP_0070,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0509,GROUP_0055,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0510,GROUP_0079,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0511,GROUP_0202,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0512,GROUP_0217,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0513,GROUP_0142,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0514,GROUP_0008,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0515,GROUP_0117,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0516,GROUP_0192,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0517,GROUP_0165,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0518,GROUP_0101,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0519,GROUP_0233,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0520,GROUP_0020,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0521,GROUP_0073,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0522,GROUP_0066,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0523,GROUP_0122,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0524,GROUP_0006,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0525,GROUP_0202,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0526,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0527,GROUP_0108,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0528,GROUP_0192,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0529,GROUP_0095,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0530,GROUP_0017,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0531,GROUP_0214,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0532,GROUP_0017,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0533,GROUP_0079,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0534,GROUP_0184,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0535,GROUP_0130,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0536,GROUP_0039,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0537,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0538,GROUP_0065,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0539,GROUP_0187,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0540,GROUP_0048,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0541,GROUP_0169,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0542,GROUP_0023,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0543,GROUP_0053,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0544,GROUP_0208,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0545,GROUP_0015,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0546,GROUP_0095,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0547,GROUP_0023,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0548,GROUP_0217,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0549,GROUP_0065,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0550,GROUP_0246,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0551,GROUP_0184,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0552,GROUP_0126,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0553,GROUP_0217,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0554,GROUP_0184,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0555,GROUP_0106,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0556,GROUP_0237,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0557,GROUP_0023,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0558,GROUP_0026,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0559,GROUP_0188,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0560,GROUP_0097,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0561,GROUP_0063,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0562,GROUP_0218,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0563,GROUP_0200,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0564,GROUP_0212,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0565,GROUP_0018,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0566,GROUP_0119,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0567,GROUP_0194,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0568,GROUP_0150,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0569,GROUP_0094,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0570,GROUP_0123,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0571,GROUP_0101,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0572,GROUP_0064,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0573,GROUP_0132,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0574,GROUP_0197,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0575,GROUP_0079,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0576,GROUP_0044,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0577,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0578,GROUP_0162,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0579,GROUP_0132,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0580,GROUP_0008,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0581,GROUP_0191,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0582,GROUP_0159,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0583,GROUP_0143,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0584,GROUP_0117,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0585,GROUP_0004,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0586,GROUP_0047,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0587,GROUP_0108,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0588,GROUP_0218,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0589,GROUP_0138,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0590,GROUP_0222,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0591,GROUP_0185,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0592,GROUP_0185,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0593,GROUP_0053,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0594,GROUP_0090,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0595,GROUP_0065,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0596,GROUP_0212,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0597,GROUP_0029,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0598,GROUP_0200,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0599,GROUP_0018,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0600,GROUP_0113,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0601,GROUP_0070,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0602,GROUP_0103,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0603,GROUP_0239,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0604,GROUP_0065,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0605,GROUP_0051,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0606,GROUP_0083,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0607,GROUP_0023,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0608,GROUP_0174,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0609,GROUP_0129,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0610,GROUP_0112,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0611,GROUP_0099,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0612,GROUP_0218,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0613,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0614,GROUP_0218,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0615,GROUP_0079,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0616,GROUP_0017,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0617,GROUP_0212,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0618,GROUP_0013,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0619,GROUP_0039,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0620,GROUP_0082,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0621,GROUP_0211,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0622,GROUP_0130,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0623,GROUP_0063,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0624,GROUP_0154,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0625,GROUP_0159,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0626,GROUP_0070,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0627,GROUP_0115,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0628,GROUP_0013,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0629,GROUP_0132,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0630,GROUP_0247,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0631,GROUP_0222,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0632,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0633,GROUP_0130,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0634,GROUP_0022,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0635,GROUP_0127,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0636,GROUP_0037,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0637,GROUP_0132,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0638,GROUP_0108,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0639,GROUP_0115,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0640,GROUP_0022,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0641,GROUP_0132,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0642,GROUP_0072,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0643,GROUP_0008,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0644,GROUP_0236,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0645,GROUP_0217,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0646,GROUP_0118,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0647,GROUP_0126,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0648,GROUP_0053,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0649,GROUP_0153,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0650,GROUP_0038,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0651,GROUP_0081,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0652,GROUP_0222,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0653,GROUP_0128,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0654,GROUP_0053,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0655,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0656,GROUP_0087,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0657,GROUP_0222,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0658,GROUP_0132,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0659,GROUP_0035,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0660,GROUP_0175,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0661,GROUP_0222,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0662,GROUP_0054,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0663,GROUP_0143,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0664,GROUP_0058,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0665,GROUP_0150,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0666,GROUP_0013,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0667,GROUP_0068,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0668,GROUP_0048,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0669,GROUP_0007,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0670,GROUP_0101,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0671,GROUP_0250,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0672,GROUP_0184,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0673,GROUP_0203,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0674,GROUP_0112,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0675,GROUP_0023,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0676,GROUP_0104,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0677,GROUP_0138,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0678,GROUP_0154,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0679,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0680,GROUP_0089,member_of_group,1,company_to_group,companies.csv;groups.csv
